"","festival_id","title","sub_title","artist","year","description","genre","latitude","longitude","age_category","ID"
"57","book","Paterson Arran Ten at Ten","","Ryan Van Winkle","2012","A delicious morning reading from one of our Festival authors to set you up for the day. Check the screen in the Entrance Tent to see who’s reading each day.","Literature",55.951903,-3.206913,"","Ryan Van Winkle2012"
"58","book","Ian Robertson","THE SECRET OF SUCCESS","Ian Robertson","2012","<p>
	What are the mental and physical changes that take place in the mind of a &#39;winner&#39;? Some answers are given by neuroscientist and clinical psychologist Ian Robertson in his book The Winner Effect. In this engaging and highly interactive event, Robertson demonstrates &ndash; with the audience&#39;s help &ndash; that power has fascinating effects on the brains of those who wield it.</p>","Literature",55.951903,-3.206913,"","Ian Robertson2012"
"59","book","Gillian Slovo","HOW A HISTORICAL CALAMITY CAN ECHO DOWN THE AGES","Gillian Slovo","2012","<p>
	From the author of Red Dust comes the 1880s-set An Honourable Man. In a besieged Khartoum, General Gordon stands on the roof of his fortress, vowing to fight to the death. In this novel, the trickle-down effect of Empire influenced folly is felt by many, all the way down to a laudanum addicted woman in Victorian London. Slovo talks to the Guardian&rsquo;s Literary Editor, Claire Armitstead.</p>","Literature",55.951903,-3.206913,"","Gillian Slovo2012"
"60","book","Zadie Smith","NORTH-WEST OR NOWHERE?","Zadie Smith","2012","<p>
	Few authors endure such a weight of expectation around the publication of a new novel as Zadie Smith. NW, Smith&#39;s fourth fictional outing, returns to the part of London which inspired her acclaimed debut White Teeth, and follows the fortunes of four former friends who grew up together in a housing estate. We are thrilled that the leading British novelist unveils her much-anticipated new book in Edinburgh. Chaired by James Naughtie.</p>","Literature",55.951903,-3.206913,"","Zadie Smith2012"
"61","book","Kapka Kassabova","YOU’VE BEEN TANGOED","Kapka Kassabova","2012","<p>
	To the uninitiated, tango is just a dance. To the aficionado, it&rsquo;s a religion. In Twelve Minutes of Love, Kapka Kassabova recalls first entering a tango studio 10 years ago and being instantly hooked. She&rsquo;s danced through the night, from Auckland to Edinburgh, and Berlin to Buenos Aires, suffering blisters and heartbreak but experiencing moments of dance-floor ecstasy.</p>","Literature",55.951903,-3.206913,"","Kapka Kassabova2012"
"62","book","Jon Gower & Wayne Price","BLOWING HOT AND COLD","Wayne Price","2012","<p>
	Admired by Alan Warner and Alan Spence and receiving comparisons to Raymond Carver, Wayne Price is clearly one to watch. Furnace is a scintillating series of short stories featuring a hapless backpacker and a summer worker drawn into a dangerous tryst. Jon Gower&rsquo;s Too Cold For Snow is an equally thrilling collection including a paid assassin, a prison ship governor and an avalanche survivor.</p>","Literature",55.951903,-3.206913,"","Wayne Price2012"
"63","book","Are You Sitting Comfortably?","","Vivian French","2012","<p>
	Join us for a quick, magical dip into the world of words with our free morning events for children of all ages. It might be a story, a poem, songs and rhymes or a reading with one of our Festival authors. A great way to set you up for your Book Festival day. Appearing today: Vivian French.</p>","Children",55.951903,-3.206913,"ALL AGES","Vivian French2012"
"64","book","Quintin Jardine","IS THIS THE END FOR BRITAIN'S TOUGHEST COP?","Quintin Jardine","2012","<p>
	DCI Bob Skinner arrived on the scene in 1993 after Quintin Jardine read a crime novel and exclaimed he could do better. Now, nearly two decades later, Jardine presents the 22nd novel to feature Skinner, and every year the Motherwell-born author continues to build his fan-base. In Funeral Note, Skinner&#39;s marriage is on the rocks and corruption within his own force could finish Skinner for good.</p>","Literature",55.951903,-3.206913,"","Quintin Jardine2012"
"65","book","Uzodinma Iweala","AIDS: CRISIS AND HOPE IN AFRICA","Uzodinma Iweala","2012","<p>
	Harvard educated and New York based, Uzodinma Iweala first shot to the world&#39;s attention with his debut novel about child soldiers in West Africa. Now he&#39;s followed up that success with a stunning non-fiction account of the AIDS crisis in his native country. Speaking with people from all walks of life, he has assembled an uplifting testament to Africa&#39;s valiant, heartbreaking struggle. He discusses his experiences with MSP Iain Gray.</p>","Literature",55.951903,-3.206913,"","Uzodinma Iweala2012"
"66","book","Donut Diaries with Anthony McGowan","","Anthony McGowan","2012","<p>
	Dermot Milligan&rsquo;s got problems. He&rsquo;s overweight and hooked on donuts. Sent to a nutritionist, he&rsquo;s been encouraged to keep a diary of all the donuts he eats. Anthony McGowan&rsquo;s new series is a funny, irreverent take on the life of an overweight, sister-pestered eleven year old boy. The books have been described by Andy Stanton as being, &lsquo;like a donut, both sweet and disgusting at the same time&rsquo;. The perfect treat for a Friday afternoon? Of course it is!</p>","Children",55.951903,-3.206913,"AGE 9 - 11","Anthony McGowan2012"
"67","book","Sue Monroe","","Sue Monroe","2012","<p>
	Sue Monroe has worked as a presenter on a variety of children&#39;s programmes, including Playdays and GMTV Kids but is best known for her work on BBC&#39;s Cbeebies. Join her to hear all about her beautiful, illustrated book, The Magnificent Moon Hare. This Roald Dahl meets Alice in Wonderland tale is a quirky, laugh-out-loud adventure featuring dragons, princesses and a whole host of hysterical characters.</p>","Children",55.951903,-3.206913,"AGE 7 - 10","Sue Monroe2012"
"68","book","John Banville (Cancelled)","HISTORY THAT HAUNTS THE FUTURE","John Banville","2012","<p>
	&lsquo;Everywhere we look, we are looking into the past&rsquo; says one character in John Banville&rsquo;s deeply moving and entertaining new book, Ancient Light. The 2005 Man Booker winner&rsquo;s latest novel features an elderly actor reminiscing about a teenage affair he had in the 1950s with his best friend&rsquo;s mother, while also coming to terms with the suicide of his adult daughter. Banville talks to the Guardian&rsquo;s Online Books Editor, Sarah Crown.</p>
<p>
	<strong>Please note: John Banville is no longer able to make it to Edinburgh and this event has been cancelled.<br />
	</strong></p>","Literature",55.951903,-3.206913,"","John Banville2012"
"69","book","Simon Mayo","","Simon Mayo","2012","<p>
	You may know Simon Mayo as an award-winning broadcaster; he currently presents the hugely popular BBC Radio 2 Book Club on his Drivetime show. He has been listened to by millions who rely on his insightful film reviews and music choices but now he&rsquo;s turned his talents to writing. His first book for young readers is entitled, and stars, Itch, an accident prone, science obsessed 14 year old. Itch has a slightly explosive hobby &ndash; he collects chemicals but when he discovers a previously unknown element, he attracts the attentions of some unpleasant sorts&hellip;</p>","Children",55.951903,-3.206913,"AGE 10 - 15","Simon Mayo2012"
"70","book","Don Paterson","'SAY THIS TO THE QUICK STREAM: I AM'","Don Paterson","2012","<p>
	The publication of his Selected Poems, drawing on 20 years of Don Paterson&#39;s work, gives us an opportunity to reflect on the writing to of a genuinely great Scottish poet. Since his debut Nil Nil won the Forward Prize for Best First Collection in 1993, Paterson has built a body of work of a consistently breathtaking standard. Today he reads some of his all-time favourites.</p>","Literature",55.951903,-3.206913,"","Don Paterson2012"
"71","book","Tom Kitchin with Kirsty Wark","WHAT DOES A SUPERSTAR CHEF COOK AT HOME?","Tom Kitchin","2012","<p>
	He burst onto the Edinburgh restaurant scene just 6 years ago with The Kitchin, in Leith, and recently opened another high quality establishment, Castle Terrace. Both have already become Michelin-starred beacons of fresh, authentic culinary excellence. In this event Tom Kitchin launches his second book Kitchin Suppers and talks with broadcaster and Celebrity Masterchef finalist Kirsty Wark about the inspiring recipes he&rsquo;s developed to be cooked at home.</p>","Literature",55.951903,-3.206913,"","Tom Kitchin2012"
"72","book","Maureen Barrie & Lesley Taylor","CATHERINE THE GREAT: ART COLLECTOR","Lesley Taylor","2012","<p>
	A major new exhibition at the National Museum of Scotland puts on display the spectacular collection of Catherine the Great. Maureen Barrie worked with the Hermitage in St Petersburg to select the exhibition and Lesley Taylor has worked with her on the production of a sumptuous book to accompany it. Featuring art, extravagant costumes and precious gems, the book reflects on the opulence of the Russian imperial court.</p>","Literature",55.951903,-3.206913,"","Lesley Taylor2012"
"73","book","Donovan Hohn & Kate Rawles","QUIRKY ADVENTURES INTO UNCHARTED TERRITORY","Donovan Hohn","2012","<p>
	When Donovan Hohn heard how 28,902 bath toys spilled into the Pacific en route to the US from China and have been washing up along beaches throughout the world, he decided to find out more. Moby-Duck is the curious result. Kate Rawles&rsquo; The Carbon Cycle zeroes in on her 4,553 mile cycle ride from Texas to Alaska, encountering bears, wolves and a lynx.</p>","Literature",55.951903,-3.206913,"","Donovan Hohn2012"
"74","book","Teju Cole & Jeet Thayil","DREAM-LIKE NARRATIVES","Rodge Glass","2012","<p>
	Two distinctive and appealing authorial voices merge in this event. Teju Cole&rsquo;s Open City is a melancholy and meditative debut novel following a young man&rsquo;s journey from Nigeria to Manhattan. In Jeet Thayil&rsquo;s hallucinatory Narcopolis, the setting is a Bombay opium den that follows a cast of flawed characters as the city transforms itself over three tumultuous decades. Cole and Thayil talk to author Rodge Glass about their work.</p>","Literature",55.951903,-3.206913,"","Rodge Glass2012"
"75","book","Stephen Trombley","A CRASH COURSE IN WESTERN PHILOSOPHY","Stephen Trombley","2012","<p>
	The author who wrote the highly influential Fontana Dictionary of Modern Thought has now created a fascinating introduction to western philosophy, guiding readers through 2500 years of European ideas from Classical Antiquity via the great philosophers of the Enlightenment to modern thinkers including Marx, Wittgenstein, Darwin, Einstein and Freud. Join him for a ride on an intellectual rollercoaster.</p>","Literature",55.951903,-3.206913,"","Stephen Trombley2012"
